,word,frequency,rank,ln_frequency,ln_rank
2155,路用,1,5714,0.0,8.65067458279072
2153,竞争,1,5715,0.0,8.65084957622891
2148,低气压,1,5716,0.0,8.651024539049757
2169,配戴,1,5717,0.0,8.651199471263972
2119,爱奇,1,5718,0.0,8.651374372882257
2117,不带,1,5719,0.0,8.651549243915316
2099,升格,1,5720,0.0,8.651724084373843
2095,排练,1,5721,0.0,8.651898894268529
2094,一拍即合,1,5722,0.0,8.652073673610056
2093,帮唱,1,5723,0.0,8.652248422409102
2090,爱护,1,5724,0.0,8.652423140676342
2089,俘虏,1,5725,0.0,8.65259782842244
2168,精神抖擞,1,5726,0.0,8.65277248565806
2170,果然,1,5727,0.0,8.652947112393857
2086,完成,1,5728,0.0,8.653121708640482
2197,老百姓,1,5729,0.0,8.653296274408579
2209,当真,1,5730,0.0,8.653470809708786
2208,玩玩,1,5731,0.0,8.653645314551737
2207,当大,1,5732,0.0,8.653819788948063
2206,参赛选手,1,5733,0.0,8.653994232908383
2204,混进,1,5734,0.0,8.654168646443315
2203,起麦,1,5735,0.0,8.65434302956347
2202,三次,1,5736,0.0,8.654517382279456
2200,咖不死,1,5737,0.0,8.654691704601872
2193,资本,1,5738,0.0,8.65486599654131
2171,不出所料,1,5739,0.0,8.655040258108363
2191,绿叶,1,5740,0.0,8.655214489313613
2190,最帅,1,5741,0.0,8.655388690167637
2186,抢镜,1,5742,0.0,8.655562860681009
2185,答,1,5743,0.0,8.655737000864297
2184,有题,1,5744,0.0,8.65591111072806
2177,搂抱,1,5745,0.0,8.656085190282855
2175,狼狈,1,5746,0.0,8.656259239539235
2173,挂个,1,5747,0.0,8.656433258507741
2088,输赢,1,5748,0.0,8.656607247198915
2083,每份,1,5749,0.0,8.656781205623291
2402,别拦,1,5750,0.0,8.656955133791396
2022,精雕细琢,1,5751,0.0,8.657129031713755
2044,迷倒,1,5752,0.0,8.657302899400882
2042,半程,1,5753,0.0,8.657476736863293
2041,刚刚开始,1,5754,0.0,8.657650544111494
2029,放手一搏,1,5755,0.0,8.657824321155983
2028,汤匙,1,5756,0.0,8.657998068007258
2026,含着,1,5757,0.0,8.65817178467581
2024,帝国,1,5758,0.0,8.65834547117212
2023,自由自在,1,5759,0.0,8.658519127506672
2020,自然,1,5760,0.0,8.658692753689937
2048,一旁,1,5761,0.0,8.658866349732383
2019,缤纷,1,5762,0.0,8.659039915644474
2018,罗马,1,5763,0.0,8.659213451436667
2017,通到,1,5764,0.0,8.659386957119413
2016,大路,1,5765,0.0,8.65956043270316
2015,条条,1,5766,0.0,8.659733878198347
2014,火把,1,5767,0.0,8.659907293615413
2013,点个,1,5768,0.0,8.660080678964786
2003,炮喊,1,5769,0.0,8.660254034256889
2045,万人,1,5770,0.0,8.660427359502146
2053,武器,1,5771,0.0,8.660600654710967
2081,举手,1,5772,0.0,8.660773919893762
2069,档期,1,5773,0.0,8.660947155060933
2080,放低,1,5774,0.0,8.661120360222881
2079,姿态,1,5775,0.0,8.661293535389994
2077,积家,1,5776,0.0,8.661466680572662
2076,劳力士,1,5777,0.0,8.661639795781266
2075,买下,1,5778,0.0,8.661812881026181
2072,轮番,1,5779,0.0,8.661985936317778
2071,空隙,1,5780,0.0,8.662158961666423
2070,零,1,5781,0.0,8.662331957082475
2068,隔天,1,5782,0.0,8.662504922576291
2054,诱惑,1,5783,0.0,8.662677858158219
2067,洛杉矶,1,5784,0.0,8.6628507638386
2065,巡演,1,5785,0.0,8.663023639627777
2063,力靠,1,5786,0.0,8.66319648553608
2061,效率,1,5787,0.0,8.663369301573839
2060,超高,1,5788,0.0,8.663542087751374
2057,起伏,1,5789,0.0,8.663714844079005
2056,难免会,1,5790,0.0,8.663887570567042
2055,迷恋,1,5791,0.0,8.66406026722579
2213,任,1,5792,0.0,8.664232934065552
2214,摆布,1,5793,0.0,8.664405571096625
2219,五集,1,5794,0.0,8.664578178329295
2336,回家吧,1,5795,0.0,8.664750755773852
2356,冷,1,5796,0.0,8.664923303440572
2351,只管,1,5797,0.0,8.665095821339733
2350,怕怕,1,5798,0.0,8.6652683094816
2347,正因如此,1,5799,0.0,8.66544076787644
2346,直梯,1,5800,0.0,8.66561319653451
2343,迈过,1,5801,0.0,8.665785595466064
2340,闭眼,1,5802,0.0,8.665957964681349
2337,关键,1,5803,0.0,8.666130304190608
2335,没差,1,5804,0.0,8.666302614004078
2358,无止尽,1,5805,0.0,8.666474894131992
2333,分得,1,5806,0.0,8.666647144584575
2332,炸弹,1,5807,0.0,8.66681936537205
2331,逼成,1,5808,0.0,8.666991556504632
2330,处理,1,5809,0.0,8.667163717992533
2329,未,1,5810,0.0,8.667335849845957
2327,混蛋,1,5811,0.0,8.667507952075105
2326,问看,1,5812,0.0,8.667680024690174
2324,混来场,1,5813,0.0,8.66785206770135
2357,无可奈何,1,5814,0.0,8.668024081118821
2361,亲眼目睹,1,5815,0.0,8.668196064952765
2222,镜头,1,5816,0.0,8.668368019213355
2386,撩人,1,5817,0.0,8.668539943910762
2401,抵达,1,5818,0.0,8.668711839055147
2400,别难过,1,5819,0.0,8.66888370465667
2399,闪躲,1,5820,0.0,8.669055540725484
2398,慷慨激昂,1,5821,0.0,8.669227347271736
2397,演讲,1,5822,0.0,8.669399124305569
2395,总爱,1,5823,0.0,8.66957087183712
2394,药引,1,5824,0.0,8.669742589876522
2388,焦急,1,5825,0.0,8.669914278433902
2385,减震,1,5826,0.0,8.67008593751938
2363,本是,1,5827,0.0,8.670257567143075
2379,霓虹灯,1,5828,0.0,8.670429167315095
2378,黄灯,1,5829,0.0,8.67060073804555
2376,十字,1,5830,0.0,8.670772279344538
2374,时空,1,5831,0.0,8.670943791222156
2372,闹市,1,5832,0.0,8.671115273688494
2371,开着车,1,5833,0.0,8.671286726753637
2370,放空,1,5834,0.0,8.671458150427666
2369,凝视着,1,5835,0.0,8.671629544720656
2323,随,1,5836,0.0,8.671800909642677
2321,集中,1,5837,0.0,8.671972245203792
2320,风力,1,5838,0.0,8.67214355141406
2250,飘,1,5839,0.0,8.672314828283538
2261,几处,1,5840,0.0,8.672486075822272
2259,大可不必,1,5841,0.0,8.67265729404031
2258,曹操,1,5842,0.0,8.672828482947686
2257,梵高,1,5843,0.0,8.672999642554437
2254,草包,1,5844,0.0,8.67317077287059
2253,白痴,1,5845,0.0,8.67334187390617
2252,废物,1,5846,0.0,8.673512945671192
2251,多大天,1,5847,0.0,8.67368398817567
2248,风吹,1,5848,0.0,8.673855001429615
2318,里测,1,5849,0.0,8.674025985443025
2243,楚,1,5850,0.0,8.674196940225903
2242,记不清,1,5851,0.0,8.674367865788236
2241,三成,1,5852,0.0,8.674538762140015
2240,表链,1,5853,0.0,8.67470962929122
2238,廉价,1,5854,0.0,8.674880467251832
2236,漂浮,1,5855,0.0,8.675051276031818
2235,骇人听闻,1,5856,0.0,8.675222055641148
2229,中要,1,5857,0.0,8.675392806089782
2262,小伤,1,5858,0.0,8.675563527387679
2264,沮丧,1,5859,0.0,8.675734219544788
2266,扫荡,1,5860,0.0,8.675904882571059
2273,不开,1,5861,0.0,8.676075516476429
2316,围击,1,5862,0.0,8.676246121270838
2315,猛烈,1,5863,0.0,8.676416696964216
2314,危机,1,5864,0.0,8.676587243566487
2312,任我行,1,5865,0.0,8.676757761087575
2311,领悟,1,5866,0.0,8.676928249537397
2310,酷新,1,5867,0.0,8.67709870892586
2308,像头,1,5868,0.0,8.677269139262872
2305,再见面,1,5869,0.0,8.677439540558334
2303,忘掉,1,5870,0.0,8.677609912822142
2301,挣扎,1,5871,0.0,8.677780256064185
2295,淋湿,1,5872,0.0,8.677950570294351
2291,送来,1,5873,0.0,8.67812085552252
2288,我演,1,5874,0.0,8.678291111758565
2287,秋天,1,5875,0.0,8.67846133901236
2277,举动,1,5876,0.0,8.678631537293768
2276,自已,1,5877,0.0,8.678801706612651
2274,总有,1,5878,0.0,8.678971846978863
2746,蜜蜂,1,5879,0.0,8.679141958402255
2747,采花,1,5880,0.0,8.679312040892672
2749,瓜分,1,5881,0.0,8.679482094459956
3171,大块,1,5882,0.0,8.67965211911394
3181,老儿,1,5883,0.0,8.679822114864455
3179,万卷,1,5884,0.0,8.679992081721329
3178,读书,1,5885,0.0,8.680162019694377
3177,行万里路,1,5886,0.0,8.680331928793418
3176,莫望,1,5887,0.0,8.68050180902826
3174,穷人,1,5888,0.0,8.680671660408713
3173,大碗,1,5889,0.0,8.68084148294457
3172,儿,1,5890,0.0,8.681011276645632
3170,当歌,1,5891,0.0,8.681181041521688
3183,闲要,1,5892,0.0,8.681350777582521
3169,把酒,1,5893,0.0,8.681520484837913
3167,训莫问,1,5894,0.0,8.68169016329764
3166,祖上,1,5895,0.0,8.68185981297147
3165,草鞋,1,5896,0.0,8.682029433869172
3164,藤蔓,1,5897,0.0,8.682199026000504
3162,这辈子,1,5898,0.0,8.682368589375221
3161,盗亦有道,1,5899,0.0,8.682538124003075
3158,刀枪,1,5900,0.0,8.68270762989381
3182,巡游,1,5901,0.0,8.682877107057168
3185,文弄,1,5902,0.0,8.683046555502886
3155,百姓,1,5903,0.0,8.683215975240689
3202,闻,1,5904,0.0,8.683385366280309
3216,取悦,1,5905,0.0,8.683554728631462
3215,做会,1,5906,0.0,8.683724062303869
3214,一万个,1,5907,0.0,8.683893367307235
3213,离散,1,5908,0.0,8.68406264365127
3209,精,1,5909,0.0,8.684231891345675
3208,脑子,1,5910,0.0,8.684401110400144
3207,懒得,1,5911,0.0,8.684570300824369
3203,老成,1,5912,0.0,8.684739462628038
3201,拢,1,5913,0.0,8.68490859582083
3186,武撒,1,5914,0.0,8.685077700412423
3200,没处,1,5915,0.0,8.685246776412487
3199,沉,1,5916,0.0,8.68541582383069
3197,得罪,1,5917,0.0,8.685584842676693
3193,吐字,1,5918,0.0,8.685753832960154
3192,明说,1,5919,0.0,8.685922794690725
3189,儿时,1,5920,0.0,8.68609172787805
3188,情歌,1,5921,0.0,8.686260632531775
3187,气定神闲,1,5922,0.0,8.686429508661536
3157,安良除暴,1,5923,0.0,8.686598356276965
3154,一方,1,5924,0.0,8.68676717538769
3089,别成,1,5925,0.0,8.686935966003333
3104,拍人,1,5926,0.0,8.68710472813351
3113,影响力,1,5927,0.0,8.687273461787838
3112,环绕,1,5928,0.0,8.687442166975924
3111,福利,1,5929,0.0,8.687610843707368
3110,代言,1,5930,0.0,8.68777949199177
3109,发泄,1,5931,0.0,8.687948111838727
3107,连接,1,5932,0.0,8.688116703257823
3106,无缝,1,5933,0.0,8.688285266258644
3105,酷炫,1,5934,0.0,8.688453800850768
3101,医生,1,5935,0.0,8.688622307043769
3125,深处,1,5936,0.0,8.688790784847216
3100,痴狂,1,5937,0.0,8.688959234270676
3099,治疗,1,5938,0.0,8.689127655323706
3098,积分,1,5939,0.0,8.68929604801586
3097,华生,1,5940,0.0,8.68946441235669
3095,为嘻哈,1,5941,0.0,8.689632748355741
3094,酝酿,1,5942,0.0,8.689801056022553
3092,报道,1,5943,0.0,8.68996933536666
3091,奖杯,1,5944,0.0,8.690137586397595
3124,绿林,1,5945,0.0,8.690305809124883
3126,百零八单,1,5946,0.0,8.690474003558043
3152,国泰民安,1,5947,0.0,8.690642169706594
3141,殊途,1,5948,0.0,8.690810307580046
3151,草菅人命,1,5949,0.0,8.690978417187905
3150,落草为寇,1,5950,0.0,8.691146498539675
3149,这望,1,5951,0.0,8.691314551644853
3146,旧宅,1,5952,0.0,8.691482576512929
3145,爹妈,1,5953,0.0,8.69165057315339
3144,挖井,1,5954,0.0,8.691818541575723
3143,开此,1,5955,0.0,8.691986481789401
3142,此路,1,5956,0.0,8.6921543938039
3139,经风,1,5957,0.0,8.692322277628687
3130,因果,1,5958,0.0,8.692490133273228
3138,主弱,1,5959,0.0,8.69265796074698
3137,一无是处,1,5960,0.0,8.692825760059396
3136,好歹,1,5961,0.0,8.692993531219926
3135,渡,1,5962,0.0,8.693161274238017
3134,慈悲,1,5963,0.0,8.693328989123106
3133,我佛,1,5964,0.0,8.69349667588463
3132,替天行道,1,5965,0.0,8.693664334532016
3131,定数,1,5966,0.0,8.693831965074693
3218,昧着良心,1,5967,0.0,8.693999567522082
3219,认个,1,5968,0.0,8.694167141883597
3221,放到,1,5969,0.0,8.69433468816865
3333,云头,1,5970,0.0,8.694502206386648
3346,真要,1,5971,0.0,8.694669696546992
3344,会要,1,5972,0.0,8.69483715865908
3341,惯出,1,5973,0.0,8.695004592732307
3339,老汉,1,5974,0.0,8.695171998776056
3338,蔡琴妈,1,5975,0.0,8.695339376799712
3337,费玉清,1,5976,0.0,8.695506726812653
3336,穿金戴银,1,5977,0.0,8.695674048824253
3334,飘起,1,5978,0.0,8.695841342843883
3332,档次,1,5979,0.0,8.696008608880904
3349,一百零八个,1,5980,0.0,8.696175846944678
3330,叼,1,5981,0.0,8.696343057044556
3329,高头,1,5982,0.0,8.696510239189893
3328,中华烟,1,5983,0.0,8.696677393390031
3327,好话,1,5984,0.0,8.696844519654313
3325,丧失理智,1,5985,0.0,8.697011617992073
3324,心眼小,1,5986,0.0,8.697178688412643
3323,暴,1,5987,0.0,8.697345730925353
3321,搁,1,5988,0.0,8.69751274553952
3347,念经,1,5989,0.0,8.697679732264463
3350,假货,1,5990,0.0,8.697846691109495
3223,成全,1,5991,0.0,8.698013622083925
3371,喉,1,5992,0.0,8.698180525197055
3393,默认,1,5993,0.0,8.698347400458186
3387,治愈,1,5994,0.0,8.69851424787661
3380,多一分钟,1,5995,0.0,8.698681067461614
3377,痛当,1,5996,0.0,8.698847859222488
3376,离别,1,5997,0.0,8.69901462316851
3375,亲人,1,5998,0.0,8.699181359308954
3373,挤兑,1,5999,0.0,8.699348067653093
3372,遭人,1,6000,0.0,8.699514748210191
3370,虾兵蟹将,1,6001,0.0,8.699681400989514
3354,没狠过,1,6002,0.0,8.699848026000312
3369,尖刺,1,6003,0.0,8.700014623251842
3368,角,1,6004,0.0,8.700181192753353
3362,里头,1,6005,0.0,8.700347734514084
3361,现象,1,6006,0.0,8.700514248543275
3360,变相,1,6007,0.0,8.700680734850161
3359,诋毁,1,6008,0.0,8.700847193443972
3356,门弹,1,6009,0.0,8.701013624333928
3355,门燃,1,6010,0.0,8.701180027529253
3317,我清,1,6011,0.0,8.701346403039162
3316,山城,1,6012,0.0,8.701512750872865
3315,的哥,1,6013,0.0,8.70167907103957
3244,为人处事,1,6014,0.0,8.701845363548474
3263,一票,1,6015,0.0,8.70201162840878
3261,我办,1,6016,0.0,8.702177865629675
3255,做错,1,6017,0.0,8.702344075220351
3253,怨气,1,6018,0.0,8.70251025718999
3252,限制,1,6019,0.0,8.70267641154777
3251,人际关系,1,6020,0.0,8.702842538302868
3250,奇妙,1,6021,0.0,8.703008637464448
3249,变好,1,6022,0.0,8.70317470904168
3241,条狗,1,6023,0.0,8.70334075304372
3314,孽,1,6024,0.0,8.703506769479729
3234,利索,1,6025,0.0,8.703672758358856
3233,腿脚,1,6026,0.0,8.703838719690246
3232,臭脚,1,6027,0.0,8.704004653483045
3230,可不是,1,6028,0.0,8.704170559746386
3228,瘦小,1,6029,0.0,8.704336438489406
3227,男人,1,6030,0.0,8.704502289721232
3226,不变,1,6031,0.0,8.704668113450987
3224,欺骗,1,6032,0.0,8.704833909687792
3264,渠道,1,6033,0.0,8.704999678440762
3265,我燥,1,6034,0.0,8.705165419719007
3266,现如今,1,6035,0.0,8.705331133531631
3267,茶余饭后,1,6036,0.0,8.70549681988774
3312,闹热,1,6037,0.0,8.705662478796427
3310,造孽,1,6038,0.0,8.705828110266784
3309,讨口,1,6039,0.0,8.705993714307901
3308,活该,1,6040,0.0,8.706159290928861
3307,恼火,1,6041,0.0,8.706324840138741
3304,请举手,1,6042,0.0,8.706490361946617
3302,横起,1,6043,0.0,8.706655856361559
3283,鄙人,1,6044,0.0,8.70682132339263
3282,何方神圣,1,6045,0.0,8.706986763048892
3280,问九筒,1,6046,0.0,8.707152175339404
3278,会装,1,6047,0.0,8.707317560273212
3276,融入,1,6048,0.0,8.70748291785937
3274,如愿,1,6049,0.0,8.707648248106914
3272,贪得无厌,1,6050,0.0,8.707813551024888
3271,半兽,1,6051,0.0,8.707978826622321
3270,半人,1,6052,0.0,8.708144074908246
3269,脏,1,6053,0.0,8.708309295891688
3090,玩笑,1,6054,0.0,8.708474489581665
3088,玩闹,1,6055,0.0,8.708639655987193
2751,清唱,1,6056,0.0,8.708804795117285
2860,超车,1,6057,0.0,8.708969906980947
2875,东南亚,1,6058,0.0,8.709134991587183
2873,几场,1,6059,0.0,8.70930004894499
2871,仇家,1,6060,0.0,8.70946507906336
2869,手法,1,6061,0.0,8.709630081951286
2867,开快,1,6062,0.0,8.709795057617749
2866,赶时间,1,6063,0.0,8.70996000607173
2864,坡,1,6064,0.0,8.710124927322207
2862,全程,1,6065,0.0,8.71028982137815
2859,脑海,1,6066,0.0,8.710454688248527
2878,打消,1,6067,0.0,8.710619527942297
2858,洗车,1,6068,0.0,8.710784340468424
2857,顶多,1,6069,0.0,8.710949125835855
2856,车队,1,6070,0.0,8.711113884053544
2855,组个,1,6071,0.0,8.711278615130434
2854,喇叭,1,6072,0.0,8.711443319075466
2852,山下,1,6073,0.0,8.711607995897575
2851,半山腰,1,6074,0.0,8.711772645605693
2850,开到,1,6075,0.0,8.711937268208748
2877,念头,1,6076,0.0,8.712101863715663
2881,洒,1,6077,0.0,8.712266432135355
2836,车牌号,1,6078,0.0,8.712430973476739
2898,弯,1,6079,0.0,8.712595487748722
2906,三百公里,1,6080,0.0,8.712759974960212
2905,场面,1,6081,0.0,8.71292443512011
2904,将要,1,6082,0.0,8.71308886823731
2903,典故,1,6083,0.0,8.713253274320705
2902,要创,1,6084,0.0,8.713417653379183
2901,掩护,1,6085,0.0,8.713582005421628
2900,易如反掌,1,6086,0.0,8.713746330456916
2899,减速,1,6087,0.0,8.713910628493924
2897,六档,1,6088,0.0,8.714074899541522
2882,转速表,1,6089,0.0,8.714239143608575
2896,升,1,6090,0.0,8.714403360703942
2895,一档,1,6091,0.0,8.714567550836485
2894,触摸,1,6092,0.0,8.714731714015052
2893,部落,1,6093,0.0,8.714895850248494
2890,后视镜,1,6094,0.0,8.715059959545654
2889,让你在,1,6095,0.0,8.715224041915372
2885,统计,1,6096,0.0,8.715388097366482
2883,统一,1,6097,0.0,8.715552125907816
2849,找代驾,1,6098,0.0,8.7157161275482
2835,看清,1,6099,0.0,8.715880102296456
3087,打起精神,1,6100,0.0,8.716044050161402
2778,不正经,1,6101,0.0,8.716207971151853
2788,斩妖,1,6102,0.0,8.716371865276615
2787,匪徒,1,6103,0.0,8.716535732544495
2786,正果,1,6104,0.0,8.716699572964293
2785,修成,1,6105,0.0,8.716863386544805
2783,心无杂念,1,6106,0.0,8.717027173294824
2782,倘若,1,6107,0.0,8.717190933223135
2781,神经病,1,6108,0.0,8.717354666338522
2780,同流合污,1,6109,0.0,8.717518372649767
2774,野火,1,6110,0.0,8.71768205216564
2791,仅仅,1,6111,0.0,8.717845704894916
2771,野草,1,6112,0.0,8.718009330846357
2770,不尽,1,6113,0.0,8.718172930028725
2765,袈裟,1,6114,0.0,8.71833650245078
2763,鞋儿,1,6115,0.0,8.718500048121273
2758,山水,1,6116,0.0,8.718663567048953
2755,忘不了,1,6117,0.0,8.718827059242566
2754,万个,1,6118,0.0,8.718990524710849
2753,传遍,1,6119,0.0,8.71915396346254
2789,除魔,1,6120,0.0,8.719317375506371
2796,好勇斗狠,1,6121,0.0,8.71948076085107
2833,轰轰,1,6122,0.0,8.719644119505357
2820,再敬个,1,6123,0.0,8.719807451477955
2832,驾照,1,6124,0.0,8.719970756777574
2830,太慢,1,6125,0.0,8.720134035412928
2828,一派,1,6126,0.0,8.72029728739272
2827,自成,1,6127,0.0,8.720460512725655
2825,手握着,1,6128,0.0,8.720623711420426
2824,我单,1,6129,0.0,8.720786883485731
2822,照亮,1,6130,0.0,8.720950028930258
2821,礼,1,6131,0.0,8.721113147762688
2814,赛车手,1,6132,0.0,8.721276239991704
2797,谦虚谨慎,1,6133,0.0,8.721439305625983
2812,白手起家,1,6134,0.0,8.721602344674197
2807,破旧,1,6135,0.0,8.721765357145012
2806,先锋,1,6136,0.0,8.721928343047091
2802,哪会,1,6137,0.0,8.722091302389098
2801,人生在世,1,6138,0.0,8.722254235179681
2800,我撒子,1,6139,0.0,8.722417141427496
2799,不怕死,1,6140,0.0,8.722580021141189
2798,四平八稳,1,6141,0.0,8.722742874329398
2908,洒出,1,6142,0.0,8.722905701000768
2912,置疑,1,6143,0.0,8.723068501163928
2913,漂耶,1,6144,0.0,8.723231274827508
3030,梦想成真,1,6145,0.0,8.723394022000136
3044,夺回,1,6146,0.0,8.72355674269043
3042,狮子王,1,6147,0.0,8.72371943690701
3039,赛场,1,6148,0.0,8.723882104658486
3038,可乐,1,6149,0.0,8.724044745953469
3037,明灯,1,6150,0.0,8.724207360800564
3036,点起,1,6151,0.0,8.724369949208368
3033,支撑,1,6152,0.0,8.72453251118548
3032,迷惑,1,6153,0.0,8.724695046740491
3028,琥珀,1,6154,0.0,8.724857555881988
3046,呀呀,1,6155,0.0,8.725020038618554
3027,石化,1,6156,0.0,8.72518249495877
3026,尘封,1,6157,0.0,8.72534492491121
3024,今生,1,6158,0.0,8.725507328484445
3023,今世,1,6159,0.0,8.725669705687043
3020,微亮,1,6160,0.0,8.725832056527565
3017,彻夜未眠,1,6161,0.0,8.725994381014571
3015,拯救,1,6162,0.0,8.726156679156613
3013,不期而遇,1,6163,0.0,8.726318950962243
3045,钻戒,1,6164,0.0,8.726481196440007
3048,盖个,1,6165,0.0,8.726643415598444
2916,从上到下,1,6166,0.0,8.726805608446096
3069,房产,1,6167,0.0,8.726967774991493
3082,加冕,1,6168,0.0,8.727129915243166
3079,赛段,1,6169,0.0,8.72729202920964
3077,八颗,1,6170,0.0,8.727454116899434
3075,山顶,1,6171,0.0,8.727616178321068
3074,好莱坞,1,6172,0.0,8.72777821348305
3072,前排,1,6173,0.0,8.727940222393896
3071,周琦,1,6174,0.0,8.728102205062104
3070,丰田,1,6175,0.0,8.728264161496178
3068,加套,1,6176,0.0,8.728426091704613
3049,商铺,1,6177,0.0,8.728587995695898
3067,奔驰,1,6178,0.0,8.728749873478527
3065,手软,1,6179,0.0,8.72891172506098
3064,黄金,1,6180,0.0,8.729073550451737
3056,有嘻哈是,1,6181,0.0,8.729235349659273
3055,靠边站,1,6182,0.0,8.729397122692061
3054,二郎腿,1,6183,0.0,8.729558869558568
3052,嘴半罐,1,6184,0.0,8.729720590267258
3051,香肠,1,6185,0.0,8.729882284826589
3010,易怒,1,6186,0.0,8.730043953245016
3008,麻醉,1,6187,0.0,8.73020559553099
3007,怪罪,1,6188,0.0,8.730367211692958
2940,时才,1,6189,0.0,8.73052880173936
2965,瓜葛,1,6190,0.0,8.730690365678642
2964,八格,1,6191,0.0,8.730851903519232
2963,满血,1,6192,0.0,8.731013415269564
2962,爱美,1,6193,0.0,8.731174900938061
2959,否则,1,6194,0.0,8.731336360533149
2958,香水,1,6195,0.0,8.731497794063243
2957,喷上,1,6196,0.0,8.73165920153676
2941,忙乱,1,6197,0.0,8.731820582962108
2939,梳妆打扮,1,6198,0.0,8.731981938347694
3006,不如意,1,6199,0.0,8.73214326770192
2936,亲吻,1,6200,0.0,8.732304571033183
2935,精英,1,6201,0.0,8.732465848349879
2931,整理,1,6202,0.0,8.732627099660395
2928,换来换去,1,6203,0.0,8.732788324973118
2927,设下,1,6204,0.0,8.73294952429643
2924,让开,1,6205,0.0,8.733110697638708
2923,新一代,1,6206,0.0,8.733271845008325
2918,美到,1,6207,0.0,8.733432966413652
2966,视为,1,6208,0.0,8.733594061863055
2967,眼中钉,1,6209,0.0,8.733755131364893
2972,一眼,1,6210,0.0,8.733916174927524
2973,捡起,1,6211,0.0,8.734077192559303
3005,垂头丧气,1,6212,0.0,8.734238184268579
3003,夜不能寐,1,6213,0.0,8.734399150063695
2999,自我陶醉,1,6214,0.0,8.734560089952993
2992,大把大把,1,6215,0.0,8.734721003944811
2991,流泪,1,6216,0.0,8.734881892047483
2990,止不住,1,6217,0.0,8.735042754269337
2989,贴满,1,6218,0.0,8.735203590618699
2987,最酷,1,6219,0.0,8.735364401103888
2985,小手,1,6220,0.0,8.735525185733225
2983,鲜艳,1,6221,0.0,8.73568594451502
2981,更酷,1,6222,0.0,8.735846677457582
2980,心愿,1,6223,0.0,8.736007384569218
2979,许下,1,6224,0.0,8.736168065858228
2978,签,1,6225,0.0,8.736328721332908
2977,抽个,1,6226,0.0,8.736489351001554
2976,忽远,1,6227,0.0,8.736649954872451
2975,忽近,1,6228,0.0,8.73681053295389
2002,打嘴,1,6229,0.0,8.736971085254146
2000,而战,1,6230,0.0,8.737131611781498
3396,责任,1,6231,0.0,8.737292112544221
919,确定,1,6232,0.0,8.737452587550584
935,后来,1,6233,0.0,8.73761303680885
933,周杰伦,1,6234,0.0,8.737773460327283
931,犯法,1,6235,0.0,8.737933858114136
929,当成,1,6236,0.0,8.738094230177667
925,太烂,1,6237,0.0,8.738254576526122
923,转移,1,6238,0.0,8.738414897167749
922,家伙,1,6239,0.0,8.738575192110787
921,寄托,1,6240,0.0,8.738735461363474
906,冲莫,1,6241,0.0,8.738895704934043
938,书包,1,6242,0.0,8.739055922830724
904,落寞,1,6243,0.0,8.739216115061744
902,好几条,1,6244,0.0,8.739376281635323
899,生病,1,6245,0.0,8.739536422559677
898,忘本,1,6246,0.0,8.739696537843024
885,有力,1,6247,0.0,8.73985662749357
882,劈,1,6248,0.0,8.740016691519521
879,患难,1,6249,0.0,8.740176729929082
878,共度,1,6250,0.0,8.740336742730447
936,上学,1,6251,0.0,8.740496729931813
939,课桌椅,1,6252,0.0,8.740656691541368
875,牵动,1,6253,0.0,8.740816627567298
973,剪,1,6254,0.0,8.740976538017787
986,不忍心,1,6255,0.0,8.741136422901011
985,狠心,1,6256,0.0,8.741296282225147
983,辛苦,1,6257,0.0,8.741456115998364
982,替,1,6258,0.0,8.741615924228828
981,唱起来,1,6259,0.0,8.7417757069247
979,却学,1,6260,0.0,8.741935464094144
975,撑伞,1,6261,0.0,8.74209519574531
974,雨天,1,6262,0.0,8.742254901886351
971,喝到,1,6263,0.0,8.742414582525413
942,笔记本,1,6264,0.0,8.74257423767064
969,军鼓,1,6265,0.0,8.742733867330168
968,架,1,6266,0.0,8.742893471512136
964,黑锅,1,6267,0.0,8.743053050224676
963,大祸,1,6268,0.0,8.74321260347591
956,课后,1,6269,0.0,8.743372131273969
954,声卡,1,6270,0.0,8.743531633626967
948,拉得,1,6271,0.0,8.74369111054302
947,裤裆,1,6272,0.0,8.743850562030243
877,富贵,1,6273,0.0,8.744009988096744
874,暗算,1,6274,0.0,8.744169388750624
998,通了,1,6275,0.0,8.744328763999984
752,亿吃,1,6276,0.0,8.744488113852924
783,全部开,1,6277,0.0,8.744647438317532
781,漫山遍野,1,6278,0.0,8.744806737401898
779,专一,1,6279,0.0,8.744966011114109
773,离去,1,6280,0.0,8.745125259462244
771,山区,1,6281,0.0,8.74528448245438
770,偏远,1,6282,0.0,8.745443680098592
759,再求,1,6283,0.0,8.745602852402946
753,大餐,1,6284,0.0,8.745761999375512
749,只准,1,6285,0.0,8.745921121024347
786,山楂,1,6286,0.0,8.746080217357513
745,开超,1,6287,0.0,8.74623928838306
744,数,1,6288,0.0,8.746398334109042
734,一线,1,6289,0.0,8.746557354543503
733,叫板,1,6290,0.0,8.746716349694486
728,蠢事,1,6291,0.0,8.74687531957003
727,敲碎,1,6292,0.0,8.747034264178168
726,黑板,1,6293,0.0,8.747193183526933
724,画个,1,6294,0.0,8.747352077624353
785,那朵,1,6295,0.0,8.747510946478448
790,五岁,1,6296,0.0,8.74766979009724
